name,file,x,y,z,qw,qx,qy,qz,rotX_deg,rotY_deg,rotZ_deg
"240906_Gr3_EG_UG- TLS053","240906_Gr3_EG_UG-_TLS053.jpg",2648880.5929238247,1177547.1452366612,652.374114590992,0.00012582590343491825,0.7352692857635371,-0.677775024145358,0.0002796880038245871,179.96767584242238,0.01379273797136088,85.34004744717153
"240906_Gr3_EG_UG- TLS054","240906_Gr3_EG_UG-_TLS054.jpg",2648880.5944126924,1177547.1446304482,652.374169710255,-0.00008555696719045444,0.7353659964324429,-0.6776701559993873,0.000060321570506686625,-179.99747468200883,0.011727052153901178,85.32369630673404
"240906_Gr3_EG_UG- TLS055","240906_Gr3_EG_UG-_TLS055.jpg",2648877.6174656046,1177547.7999435316,652.360680179185,0.0000916700960651876,-0.2933700916527409,0.955998943992048,-0.000002518933408773806,0.0028057934822092482,179.98987291422313,-34.11965367492306
"240906_Gr3_EG_UG- TLS056","240906_Gr3_EG_UG-_TLS056.jpg",2648882.364005875,1177544.065817264,653.0129633239068,-0.00003459730852683194,0.9633493910426832,-0.26824976417567814,0.00011662079982694367,-179.9997655692635,0.01393746164629485,31.12028846912566
"240906_Gr3_EG_UG- TLS057","240906_Gr3_EG_UG-_TLS057.jpg",2648882.5555925136,1177545.049961381,652.821222719958,-0.00011075135704754458,0.985796434516802,-0.1679445199945875,0.00012502753743121614,-179.98989524675181,0.01625501731034489,19.33665995114672
"240906_Gr3_EG_UG- TLS058","240906_Gr3_EG_UG-_TLS058.jpg",2648881.8919590404,1177542.9315088736,653.3776254226565,-0.00004367985436347184,0.9640616022798911,-0.26567879625886365,0.00004816679757121243,-179.99664095771413,0.006650959552218665,30.814581621797114
"240906_Gr3_EG_UG- TLS059","240906_Gr3_EG_UG-_TLS059.jpg",2648881.362961394,1177541.413637191,653.648731542647,-0.00005545467646934081,0.99973350609385,0.023084674882264462,0.00010725510237569074,-179.9933633326013,0.012140559386058862,-2.6455446116432446
"240906_Gr3_EG_UG- TLS060","240906_Gr3_EG_UG-_TLS060.jpg",2648880.706675057,1177538.8246870597,653.9055037605402,0.00003300393995616163,0.820131936892108,0.5721744273697789,0.00017223357745469928,-179.99180898765314,0.01835049409455669,-69.80399214163455
"240906_Gr3_EG_UG- TLS061","240906_Gr3_EG_UG-_TLS061.jpg",2648878.5693111503,1177539.3039643958,653.8857060523983,0.0001399399221628756,0.1334508216701911,0.9910554173926784,0.00013516283919300649,0.013209974332129898,179.9820405448077,15.33809411555788
"240906_Gr3_EG_UG- TLS062","240906_Gr3_EG_UG-_TLS062.jpg",2648876.8367879163,1177540.7182335972,653.8754267554402,0.00016151864008439885,-0.1441177251072108,0.9895605351187456,0.000050568303564090465,0.0084016354046113,179.98251966667797,-16.572385419436795
"240906_Gr3_EG_UG- TLS063","240906_Gr3_EG_UG-_TLS063.jpg",2648877.164225371,1177541.6057844367,653.8367988553139,0.00011588416078221598,0.2491422438446936,0.9684668815566909,0.00016802009095333756,0.015338110156920803,179.9823424862044,28.853519072990203
"240906_Gr3_EG_UG- TLS064","240906_Gr3_EG_UG-_TLS064.jpg",2648877.8893318158,1177543.0793041382,653.8714956788807,-0.0001079882295148764,0.9512626573275613,0.30838178120966353,0.0001487635851863468,-179.98297156195082,0.01240014071976032,-35.923474761897495
